MINE_ID,CONTROLLER_ID,CONTROLLER_NAME,OPERATOR_ID,OPERATOR_NAME,CONTRACTOR_ID,DOCUMENT_NO,SUBUNIT_CD,SUBUNIT,ACCIDENT_DT,CAL_YR,CAL_QTR,FISCAL_YR,FISCAL_QTR,ACCIDENT_TIME,DEGREE_INJURY_CD,DEGREE_INJURY,FIPS_STATE_CD,UG_LOCATION_CD,UG_LOCATION,UG_MINING_METHOD_CD,UG_MINING_METHOD,MINING_EQUIP_CD,MINING_EQUIP,EQUIP_MFR_CD,EQUIP_MFR_NAME,EQUIP_MODEL_NO,SHIFT_BEGIN_TIME,CLASSIFICATION_CD,CLASSIFICATION,ACCIDENT_TYPE_CD,ACCIDENT_TYPE,NO_INJURIES,TOT_EXPER,MINE_EXPER,JOB_EXPER,OCCUPATION_CD,OCCUPATION,ACTIVITY_CD,ACTIVITY,INJURY_SOURCE_CD,INJURY_SOURCE,NATURE_INJURY_CD,NATURE_INJURY,INJ_BODY_PART_CD,INJ_BODY_PART,SCHEDULE_CHARGE,DAYS_RESTRICT,DAYS_LOST,TRANS_TERM,RETURN_TO_WORK_DT,IMMED_NOTIFY_CD,IMMED_NOTIFY,INVEST_BEGIN_DT,NARRATIVE,CLOSED_DOC_NO,COAL_METAL_IND
100759,C00992,Walter Energy Incorporated,P01155,Jim Walter Resources Inc,,2.20132E+11,1,UNDERGROUND,12/07/2013,2013,3,2013,4,900,6,"NO DYS AWY FRM WRK,NO RSTR ACT",1,3,FACE,1,Longwall,?,NO VALUE FOUND,?,NO VALUE FOUND,,600,7,FALL OF ROOF OR BACK,4,STRUCK BY FALLING OBJECT,1,10,10,7,41,"LW Propman, Propman helper, Move crew if LW, Move-up man, Jacksetter, Advanceman LW helper",92,WALKING/RUNNING,90,"CAVING ROCK,COAL,ORE,WSTE",220,"FRACTURE,CHIP",142,MOUTH/LIP/TEETH/TONGUE/THROAT/TASTE,0,0,0,N,07/13/2013,? ,NO VALUE FOUND,,"Employee was walking off face when a rock struck him in the mouth, breaking two teeth.",,C
100851,M00106,Cliffs Natural Resources Inc,51343,Oak Grove Resources LLC,UXA,2.20112E+11,1,UNDERGROUND,22/07/2011,2011,3,2011,4,1330,3,DAYS AWAY FROM WORK ONLY,1,4,INTERSECTION,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,500,9,HANDLING OF MATERIALS,28,"OVR-EXRTN IN PLLNG, PSHNG OBJS",1,3.46,2,3.46,116,"Laborer, Bull gang,  Parts runner, Roustabout, Roof trimmer/scaler",28,HANDLING SUPPLIES/MATERIALS,88,"METAL,NEC(PIPE,WIRE,NAIL)",330,"SPRAIN,STRAIN RUPT DISC",512,KNEE/PATELLA,0,0,61,N,10/18/2011,? ,NO VALUE FOUND,07/22/2011,"Pulling 1-1/4"" Black Slick Line right knee started hurting.",3.20113E+11,C
100851,C01590,Usx Corp,P23615,"U.S. Steel Mining Company, LLC",,2.20001E+11,1,UNDERGROUND,1/02/2000,2000,1,2000,2,300,3,DAYS AWAY FROM WORK ONLY,1,98,OTHER,8,Other,71,"Machine, NEC - Wheelbarrow, Well drilling Rig, Post hole auger",0,Not Reported,?,2300,11,NONPOWERED HAULAGE,30,"OVER-EXERTION, NEC",1,22.78,21.38,0.13,16,"Laborer, Bull gang, Faceman, Parts runner, Roustabout, Roof trimmer/scaler",41,MOVING EQUIPMENT (FANS/PUMPS/ETC),109,"NONPOWRD VECH-DOLI,WHLBRW",330,"SPRAIN,STRAIN RUPT DISC",512,KNEE/PATELLA,,,9,N,02/16/2000,13,NOT MARKED,2/01/2000,EMPLOYEE WAS PUSHING A DOLLY LOADED WITH A PUMP.THE DOLLY STRUCK A ROCK AND TURNED SIDEWAYS CAUSING EMPLOYEE TO TWIST HIS KNEE.,,C
100851,C01590,Usx Corp,P23615,"U.S. Steel Mining Company, LLC",,2.20002E+11,1,UNDERGROUND,16/06/2000,2000,2,2000,3,1445,4,DYS AWY FRM WRK & RESTRCTD ACT,1,98,OTHER,?,NO VALUE FOUND,37,"Mancar, Mantrip, Personnel carrier, Porta bus, Jeep, Jitney, ATV",0,Not Reported,?,700,12,POWERED HAULAGE,4,STRUCK BY FALLING OBJECT,1,29.53,13.05,16.92,449,"Mine manager, Mine foreman, Mine owner",62,OPERATE MANTRIP,79,"CHAIN,ROPE,CABLE-NT CONVY",160,"CONTUSN,BRUISE,INTAC SKIN",450,SHOULDERS (COLLARBONE/CLAVICLE/SCAPULA),,5,5,N,7/03/2000,13,NOT MARKED,,A SLAG CAR BEING PULLED BY A MOTOR CAUGHT A LOOPOF HIGH VOLTAGE CABLE CAUSING IT TO FALL ON EMPLOYEE.,,C
100851,C01590,Usx Corp,P23615,"U.S. Steel Mining Company, LLC",,2.20013E+11,1,UNDERGROUND,31/10/2001,2001,4,2002,1,930,3,DAYS AWAY FROM WORK ONLY,1,3,FACE,5,Continuous Mining,?,NO VALUE FOUND,?,NO VALUE FOUND,?,700,9,HANDLING OF MATERIALS,30,"OVER-EXERTION, NEC",1,28,25.65,24.98,4,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",39,MACHINE MAINTENANCE/REPAIR,7,"RBR,GLS,PLSTC,FIBRGLS,FAB",330,"SPRAIN,STRAIN RUPT DISC",520,ANKLE,,,21,N,12/05/2001,13,NOT MARKED,,"EMPLOYEE WAS IN THE PROCESS OF INSTALLING A NEW 1 1/2"" ROCK DUST HOSE ON THE ROOFBOLTER. HE STATED HIS FOOT GOT TANGLED IN THE HOSE AND AS HE TURNED HE TWISTED HIS ANKLE.",3.20013E+11,C
100851,41837,Questor Management Company LLC; Benjamin M  Statler,51343,Oak Grove Resources LLC,,2.20033E+11,1,UNDERGROUND,7/09/2003,2003,3,2003,4,30,?,NO VALUE FOUND,1,6,LAST OPEN CROSSCUT,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,1500,?,NO VALUE FOUND,?,NO VALUE FOUND,1,,,,?,NO VALUE FOUND,62,OPERATE MANTRIP,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,0,0,0,,,? ,NO VALUE FOUND,,"INJURED WAS RIDING IN THE PASSENGER COMPARTMENT OF MANTRIP. THE MANTRIP WAS BEING MOVED INTO A TURNOUT TO ALLOW ONCOMING TRAFFIC PASS. AS THE MANTRIP ENTERED THE TURNOUT , IT RAN OVER A CAR STOP. THIS CAUSED THE MANTRIP TO STOP SUDDENTLY THIS INJURED EE RESULTING IN A BRUISE TO LOWER BACK.",,C
101247,C00992,Walter Energy Incorporated,P01155,Jim Walter Resources Inc,YXR,2.20013E+11,30,MILL OPERATION/PREPARATION PLANT,30/11/2001,2001,4,2002,1,830,3,DAYS AWAY FROM WORK ONLY,1,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,700,9,HANDLING OF MATERIALS,27,OVER-EXERTION IN LIFTING OBJS,1,30,5,30,199,"Miner, NEC",41,MOVING EQUIPMENT (FANS/PUMPS/ETC),82,DRILL STEEL (ALL SIZES),330,"SPRAIN,STRAIN RUPT DISC",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),,,145,N,,13,NOT MARKED,,THE INJURED WAS WORKING IN THE CLEAN COAL TUNNELAT THE #4 PREP. PLANT. HE BENT OVER TO PICK UP A4' PIECE OF STEEL CHANNEL (WEIGHT 45-50LBS.) W/ HIS CO-WORKER WHEN HE FELT PAIN IN THE CENTER OF HIS LOWER BACK.,,C
101247,C00992,Walter Energy Incorporated,P01155,Jim Walter Resources Inc,,2.2009E+11,1,UNDERGROUND,7/02/2009,2009,1,2009,2,1000,3,DAYS AWAY FROM WORK ONLY,1,6,LAST OPEN CROSSCUT,1,Longwall,?,NO VALUE FOUND,?,NO VALUE FOUND,,700,9,HANDLING OF MATERIALS,1,STRUCK AGAINST STATIONARY OBJ,1,0.08,0.08,0.08,116,"Laborer, Bull gang,  Parts runner, Roustabout, Roof trimmer/scaler",28,HANDLING SUPPLIES/MATERIALS,84,STEEL RAIL (ALL KINDS),220,"FRACTURE,CHIP",340,FINGER(S)/THUMB,0,0,8,N,02/23/2009,? ,NO VALUE FOUND,,"REPORTABLE ONLY, NO LOST TIME.  Lifting gravel mix, struck finger on I beam. Fracture.",3.20091E+11,C
101247,C00992,Walter Energy Incorporated,P01155,Jim Walter Resources Inc,,2.201E+11,1,UNDERGROUND,2/02/2010,2010,1,2010,2,2015,6,"NO DYS AWY FRM WRK,NO RSTR ACT",1,6,LAST OPEN CROSSCUT,1,Longwall,28,Hand tools (not powered),121,Not Reported,,1500,10,HANDTOOLS (NONPOWERED),8,"STRUCK BY, NEC",1,1,0.19,0.19,116,"Laborer, Bull gang,  Parts runner, Roustabout, Roof trimmer/scaler",30,HAND TOOLS (NOT POWERED),68,"JACKS-MECH,HYDRL,AIR,ETC",180,"CUT,LACER,PUNCT-OPN WOUND",100,"HEAD,NEC",0,0,0,N,2/03/2010,? ,NO VALUE FOUND,,"REPORTABLE ONLY.  NO LOST TIME.  Jacking derailed bus back on track, jack bar slipped and hit his head.  Sutures required.  NO LOST TIME",,C
101247,C00992,Walter Energy Incorporated,P01155,Jim Walter Resources Inc,,2.20111E+11,1,UNDERGROUND,7/03/2011,2011,1,2011,2,130,6,"NO DYS AWY FRM WRK,NO RSTR ACT",1,6,LAST OPEN CROSSCUT,5,Continuous Mining,28,Hand tools (not powered),121,Not Reported,,2300,10,HANDTOOLS (NONPOWERED),8,"STRUCK BY, NEC",1,0.25,0.25,0.25,116,"Laborer, Bull gang,  Parts runner, Roustabout, Roof trimmer/scaler",30,HAND TOOLS (NOT POWERED),46,"AXE,HAMMER,SLEDGE",160,"CONTUSN,BRUISE,INTAC SKIN",330,HAND (NOT WRIST OR FINGERS),0,0,0,N,3/08/2011,? ,NO VALUE FOUND,,Employee was taking hoses loose from the shield when employee was distracted by a mule coming down the face striking his left hand with a hammer.,,C
101247,C00992,Walter Energy Incorporated,P01155,Jim Walter Resources Inc,,2.20131E+11,1,UNDERGROUND,24/04/2013,2013,2,2013,3,2155,3,DAYS AWAY FROM WORK ONLY,1,1,VERTICAL SHAFT,1,Longwall,28,Hand tools (not powered),121,Not Reported,,1500,10,HANDTOOLS (NONPOWERED),8,"STRUCK BY, NEC",1,0.69,0.69,0.08,116,"Laborer, Bull gang,  Parts runner, Roustabout, Roof trimmer/scaler",39,MACHINE MAINTENANCE/REPAIR,88,"METAL,NEC(PIPE,WIRE,NAIL)",220,"FRACTURE,CHIP",530,FOOT(NOT ANKLE/TOE)/TARSUS/METATARSUS,0,0,39,N,06/19/2013,? ,NO VALUE FOUND,,Employee was helping install the plow on stage loader.  The plow was held on by 2 pair of comealongs and 2 bolts.  As the was being lowered the 2 nuts on the bolts popped off allowing the plow to twist and hit the employee on the foot.  Employee was standing behind the plow.,3.20132E+11,C
101322,C00992,Walter Energy Incorporated,P01155,Jim Walter Resources Inc,,2.20001E+11,1,UNDERGROUND,5/04/2000,2000,2,2000,3,745,6,"NO DYS AWY FRM WRK,NO RSTR ACT",1,4,INTERSECTION,5,Continuous Mining,28,Hand tools (not powered),0,Not Reported,?,2300,10,HANDTOOLS (NONPOWERED),8,"STRUCK BY, NEC",1,24.34,15.5,3.36,46,"Roof bolter, Rock bolter,  Pinner, Mobile roof support operator (MRS)",30,HAND TOOLS (NOT POWERED),46,"AXE,HAMMER,SLEDGE",220,"FRACTURE,CHIP",340,FINGER(S)/THUMB,,,,N,4/06/2000,13,NOT MARKED,4/05/2000,EMPLOYEE WAS HELPING REPAIR A CONTINUOUS MINER CONVEYER CHAIN. HE WAS HOLDING A HAMMER AGAINST THE CHAIN WHILE ANOTHER EMPLOYEE WAS STRIKING IT TO DRIVE IN COULPING LINK. THE EMPLOYEE DRIVING THE COUPLING LINK STRUCK THE INJURED EMPLOYEE ON LEFT HAND FRACTURING THE 5TH DIGIT.,,C
101322,C00992,Walter Energy Incorporated,P01155,Jim Walter Resources Inc,,2.20012E+11,1,UNDERGROUND,19/07/2001,2001,3,2001,4,530,3,DAYS AWAY FROM WORK ONLY,1,99,NOT MARKED,?,NO VALUE FOUND,54,"Rock or roof bolting machine, Pinning machine, Truss bolter",0,Not Reported,?,2300,17,MACHINERY,4,STRUCK BY FALLING OBJECT,1,16.46,15.61,0.69,46,"Roof bolter, Rock bolter,  Pinner, Mobile roof support operator (MRS)",80,"ROOF BOLTER, NEC",90,"CAVING ROCK,COAL,ORE,WSTE",220,"FRACTURE,CHIP",530,FOOT(NOT ANKLE/TOE)/TARSUS/METATARSUS,,,295,N,5/11/2002,13,NOT MARKED,,PIECE OF ROCK FELL FROM SUPPORTED TOP AND BROKE EMPLOYEES LEFT FOOT.,3.20021E+11,C
101322,C00992,Walter Energy Incorporated,P01155,Jim Walter Resources Inc,,2.20013E+11,1,UNDERGROUND,23/09/2001,2001,3,2001,4,1715,1,FATALITY,1,98,OTHER,1,Longwall,?,NO VALUE FOUND,?,NO VALUE FOUND,?,1500,14,IGNITION OR EXPLOSION OF GAS OR DUST,3,STRUCK BY CONCUSSION,16,23.5,23,0.92,269,"Motorman, Motor person, Swamper, Switchman, Locomotive operator",60,OPERATE LOCOMOTIVE,127,"MISCELLANEOUS,NEC",370,MULTIPLE INJURIES,700,MULTIPLE PARTS (MORE THAN ONE MAJOR),6000,,,N,,1,DEATH,09/24/2001,STRUCK BY FORCE AND CONCUSSION FROM METHANE EXPLOSION.,,C
101322,C00992,Walter Energy Incorporated,P01155,Jim Walter Resources Inc,,2.20013E+11,1,UNDERGROUND,23/09/2001,2001,3,2001,4,1715,1,FATALITY,1,98,OTHER,1,Longwall,?,NO VALUE FOUND,?,NO VALUE FOUND,?,1500,14,IGNITION OR EXPLOSION OF GAS OR DUST,3,STRUCK BY CONCUSSION,16,20.3,20.3,5.92,44,"Longwall operator, Chock operator, Shear operator, Plow operator",91,VENTILATION (MAINTENANCE/INSTALL),127,"MISCELLANEOUS,NEC",370,MULTIPLE INJURIES,700,MULTIPLE PARTS (MORE THAN ONE MAJOR),6000,,,N,,1,DEATH,09/24/2001,STRUCK BY FORCE AND CONCUSSION FROM METHANIE EXPLOSION.,,C
101322,C00992,Walter Energy Incorporated,P01155,Jim Walter Resources Inc,,2.2004E+11,1,UNDERGROUND,2/01/2004,2004,1,2004,2,1730,3,DAYS AWAY FROM WORK ONLY,1,99,NOT MARKED,8,Other,?,NO VALUE FOUND,?,NO VALUE FOUND,?,1500,9,HANDLING OF MATERIALS,30,"OVER-EXERTION, NEC",1,23.57,18.5,18.5,4,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",28,HANDLING SUPPLIES/MATERIALS,86,METAL COVERS & GUARDS,330,"SPRAIN,STRAIN RUPT DISC",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),,,57,Y,03/14/2004,13,NOT MARKED,,THE EE WAS RASING ROCK BAY DOOR IN THE MACHINE SHOP WHEN IN THE PROCESS HE FELT PAIN IN HIS LOWER BACK. THE REASON WHY THERE IS DIFFERENCE IN ACCIDENT REPORTING TIME AND THE TIME BEING OFF FRO M THE INJURY IS THAT HE WORKED UNTIL 1-18-04.,3.20041E+11,C
101322,C00992,Walter Energy Incorporated,P01155,Jim Walter Resources Inc,,2.20041E+11,1,UNDERGROUND,11/05/2004,2004,2,2004,3,2000,0,ACCIDENT ONLY,1,3,FACE,5,Continuous Mining,?,NO VALUE FOUND,?,NO VALUE FOUND,,1500,7,FALL OF ROOF OR BACK,44,"ACC TYPE, WITHOUT INJURIES",0,,,,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,0,0,0,,,8,ROOF FALL,5/12/2004,ROOF WAS KNOW TO BE BROKEN BEFORE THE FALL & HAD BEEN DANGERED OFF. 3 FT OF ROCK HAD FALLEN (NON-REPORTABLE) IN THE CROSS-CUT PRIOR TO THIS INCIDENT. PREPARATIONS WERE BEING MADE TO REHABILITATE THE AREA KNOWN TO BE BROKEN WHEN THE INCIDENT OCCURRED.,,C
101322,C00992,Walter Energy Incorporated,P01155,Jim Walter Resources Inc,,2.20052E+11,1,UNDERGROUND,21/07/2005,2005,3,2005,4,600,6,"NO DYS AWY FRM WRK,NO RSTR ACT",1,1,VERTICAL SHAFT,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,2300,9,HANDLING OF MATERIALS,24,"CGHT IN, UNDER, OR BTWEEN, NEC",1,24,24,24,50,"Shuttle car operator, Mantrip operator, Ramcar operator, Rail runner, Buggy operator",89,TIMBERING - LAGGING/CRIBBING,113,BLOCKING,180,"CUT,LACER,PUNCT-OPN WOUND",340,FINGER(S)/THUMB,0,0,0,N,07/22/2005,? ,NO VALUE FOUND,07/21/2005,The employee was injured when he was building cribs. He mashed his finger in between a crib block and another already in place.,,C
101401,C00992,Walter Energy Incorporated,P01155,Jim Walter Resources Inc,B08,2.20063E+11,1,UNDERGROUND,28/09/2006,2006,3,2006,4,230,0,ACCIDENT ONLY,1,1,VERTICAL SHAFT,8,Other,19,"Elevator, Skip, Cage, Buckets, Mancage, Slope car ",82,Nordberb&Rexnord,S/N 7030-1461,2300,13,HOISTING,44,"ACC TYPE, WITHOUT INJURIES",0,,,,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,0,0,0,,,11,HOISTING,,Broken Brake Caliper on the 7-10 Hoist.  No injuries.,,C
101401,C00992,Walter Energy Incorporated,P01155,Jim Walter Resources Inc,B84,2.20061E+11,1,UNDERGROUND,3/03/2006,2006,1,2006,2,300,3,DAYS AWAY FROM WORK ONLY,1,2,SLOPE/INCLINED SHAFT,?,NO VALUE FOUND,33,"Load-haul-dump, Scoop tram, Transloader, Unitrac, S&S Battery",121,Not Reported,,2300,12,POWERED HAULAGE,5,STRUCK BY FLYING OBJECT,1,0.88,0.88,0.88,54,Discontinued 1/31/2014.  Several other codes cover Scoop Car Operator,58,OPERATE LOAD-HAUL-DUMP,35,BELT CONVEYORS,370,MULTIPLE INJURIES,512,KNEE/PATELLA,0,0,5,N,03/13/2006,? ,NO VALUE FOUND,,"Employee was driving loader, ran over belt structure. Belt structure came into cab injuring left knee - cuts & bruises, swollen.",3.20061E+11,C
101401,C00992,Walter Energy Incorporated,P01155,Jim Walter Resources Inc,LVQ,2.2009E+11,30,MILL OPERATION/PREPARATION PLANT,11/01/2009,2009,1,2009,2,2200,5,DAYS RESTRICTED ACTIVITY ONLY,1,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,1900,9,HANDLING OF MATERIALS,21,"CGHT I, U, B, MVNG & STTN OBJS",1,2,1,1,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",28,HANDLING SUPPLIES/MATERIALS,84,STEEL RAIL (ALL KINDS),170,CRUSHING,340,FINGER(S)/THUMB,0,2,0,N,01/14/2009,? ,NO VALUE FOUND,,Installing a beam and it shifted and pinched his finger.,,C
101401,C00992,Walter Energy Incorporated,P01155,Jim Walter Resources Inc,,2.20013E+11,1,UNDERGROUND,13/10/2001,2001,4,2002,1,9999,3,DAYS AWAY FROM WORK ONLY,1,99,NOT MARKED,5,Continuous Mining,?,NO VALUE FOUND,?,NO VALUE FOUND,?,9999,19,STEPPING OR KNEELING ON OBJECT,1,STRUCK AGAINST STATIONARY OBJ,1,21,21,13.05,46,"Roof bolter, Rock bolter,  Pinner, Mobile roof support operator (MRS)",92,WALKING/RUNNING,89,"BROKEN ROCK,COAL,ORE,WSTE",270,"JOINT,TENDON,MUSCL INFLAM",530,FOOT(NOT ANKLE/TOE)/TARSUS/METATARSUS,,,83,N,2/04/2002,2,SERIOUS INJURY,,EE STEPPED ON A ROCK AND HURT HIS LEFT FOOT. DIDNOT START LOSING TIME UNTIL 11/13/01 DUE TO INCREASED PAIN. DOCTOR PUT A CAST ON HIS FOOT.,3.2002E+11,C
101401,C00992,Walter Energy Incorporated,P01155,Jim Walter Resources Inc,,2.2002E+11,1,UNDERGROUND,31/01/2002,2002,1,2002,2,2345,0,ACCIDENT ONLY,1,3,FACE,5,Continuous Mining,12,"Continuous miner, Tunnel borer, Road header",1013,"Joy Machinery Co. (Joy, Joy Manufacturing Co.)",JM4892,700,14,IGNITION OR EXPLOSION OF GAS OR DUST,44,"ACC TYPE, WITHOUT INJURIES",0,,,,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,,,,,5,GAS OF DUST IGNITION,01/31/2002,"AS THE JOY JM 4892 MINER WAS CUTTING COAL IN THE #3 PLACE OF #4 SECTION, AN IGNITION, AN IGNITION OCCURRED AS THE CUTTING HEAD STRUCK THE BOTTOM. THE FLAME WAS EXINGUISHED AND NO ONE SUFFERED INJURIES AND THERE WAS NO PROPERTY DAMAGE.",,C
101401,C00992,Walter Energy Incorporated,P01155,Jim Walter Resources Inc,,2.20022E+11,1,UNDERGROUND,18/07/2002,2002,3,2002,4,1825,0,ACCIDENT ONLY,1,3,FACE,5,Continuous Mining,12,"Continuous miner, Tunnel borer, Road header",508,Eimco,?,1500,14,IGNITION OR EXPLOSION OF GAS OR DUST,44,"ACC TYPE, WITHOUT INJURIES",0,,,,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,,,,,5,GAS OF DUST IGNITION,07/18/2002,AS THE EIMCO CONT MINER WAS CUTTING BOTTOM IN THE #3 PLACE AN IGNITION OCCURRED THAT LASTED APPROX 3-5 SECONDS. IT FLARED UP AND WENT OUT BY ITSELF. NO INJURIES OR PROPERTY DAMAGE WAS INCURRED .,,C
101401,C00992,Walter Energy Incorporated,P01155,Jim Walter Resources Inc,,2.20051E+11,1,UNDERGROUND,10/02/2005,2005,1,2005,2,1900,3,DAYS AWAY FROM WORK ONLY,1,3,FACE,3,Conventional Stoping,?,NO VALUE FOUND,?,NO VALUE FOUND,,1500,9,HANDLING OF MATERIALS,27,OVER-EXERTION IN LIFTING OBJS,1,3.23,3.23,0.46,16,"Laborer, Bull gang, Faceman, Parts runner, Roustabout, Roof trimmer/scaler",40,MOVE/REEL POWER CABLE,42,"CONDCTR,ELCT,CBL,TROL POL",330,"SPRAIN,STRAIN RUPT DISC",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),0,0,6,N,02/22/2005,? ,NO VALUE FOUND,02/14/2005,ALLEGED: Employee stated that he apparently hurt his back on evening shift while handling miner cable. Employee stated that he got up the next day hurting in his back. He started losing time on 2/14/05 due to increased pain.,,C
101401,C00992,Walter Energy Incorporated,P01155,Jim Walter Resources Inc,,2.20062E+11,1,UNDERGROUND,30/05/2006,2006,2,2006,3,1700,3,DAYS AWAY FROM WORK ONLY,1,7,INBY PERMANENT SUPPORT,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,1500,9,HANDLING OF MATERIALS,8,"STRUCK BY, NEC",1,2.58,2.58,2,41,"LW Propman, Propman helper, Move crew if LW, Move-up man, Jacksetter, Advanceman LW helper",82,SET BRATTICE,125,"CEMENT PROD,CONCRET BLOCK",220,"FRACTURE,CHIP",530,FOOT(NOT ANKLE/TOE)/TARSUS/METATARSUS,0,0,108,N,10/19/2006,? ,NO VALUE FOUND,,While knocking bratice in tailgate entry a cement block fell on employee's left foot.,3.20063E+11,C
101401,C00992,Walter Energy Incorporated,P01155,Jim Walter Resources Inc,,2.20072E+11,1,UNDERGROUND,9/05/2007,2007,2,2007,3,235,3,DAYS AWAY FROM WORK ONLY,1,6,LAST OPEN CROSSCUT,5,Continuous Mining,?,NO VALUE FOUND,?,NO VALUE FOUND,,2300,18,SLIP OR FALL OF PERSON,18,FALL ONTO OR AGAINST OBJECTS,1,25,0.27,0.27,116,"Laborer, Bull gang,  Parts runner, Roustabout, Roof trimmer/scaler",28,HANDLING SUPPLIES/MATERIALS,88,"METAL,NEC(PIPE,WIRE,NAIL)",330,"SPRAIN,STRAIN RUPT DISC",512,KNEE/PATELLA,0,0,18,N,07/16/2007,? ,NO VALUE FOUND,5/09/2007,"Employee carrying pipe, slipped/fell struck leg against pipe and hurt back. ***Employee started losing time 6/26/07 due to surgery on his knee.***",3.20072E+11,C
101401,C00992,Walter Energy Incorporated,P01155,Jim Walter Resources Inc,,2.20072E+11,1,UNDERGROUND,8/06/2007,2007,2,2007,3,1550,3,DAYS AWAY FROM WORK ONLY,1,6,LAST OPEN CROSSCUT,5,Continuous Mining,37,"Mancar, Mantrip, Personnel carrier, Porta bus, Jeep, Jitney, ATV",121,Not Reported,193,700,12,POWERED HAULAGE,30,"OVER-EXERTION, NEC",2,11.48,0.5,0.31,50,"Shuttle car operator, Mantrip operator, Ramcar operator, Rail runner, Buggy operator",62,OPERATE MANTRIP,108,"MINE JEEP,KERSEY,JITNEY",260,HERNIA;RUPTURE,440,HIPS (PELVIS/ORGANS/KIDNEYS/BUTTOCKS),0,0,48,N,8/06/2007,? ,NO VALUE FOUND,6/08/2007,"While riding as a passenger in manbus, driver lost control of bus coming off of a hill & threw EE against bus. EE grabbed side of bus and strained his groin (hernia).",3.20072E+11,C
101401,C00992,Walter Energy Incorporated,P01155,Jim Walter Resources Inc,,2.20072E+11,1,UNDERGROUND,14/07/2007,2007,3,2007,4,130,6,"NO DYS AWY FRM WRK,NO RSTR ACT",1,6,LAST OPEN CROSSCUT,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,2300,9,HANDLING OF MATERIALS,8,"STRUCK BY, NEC",1,4,,,160,Shopman,28,HANDLING SUPPLIES/MATERIALS,3,"BOILR,PRES VSL,AIR HOS,OX",180,"CUT,LACER,PUNCT-OPN WOUND",130,EYE(S) OPTIC NERVE/VISON,0,0,0,N,07/16/2007,? ,NO VALUE FOUND,07/14/2007,While unstopping pump discharge pipe pressure forced clean out hose out of pipe striking EE above left eye & mouth. Reportable due to stitches.,,C
101401,C00992,Walter Energy Incorporated,P01155,Jim Walter Resources Inc,,2.20083E+11,1,UNDERGROUND,24/09/2008,2008,3,2008,4,915,3,DAYS AWAY FROM WORK ONLY,1,6,LAST OPEN CROSSCUT,5,Continuous Mining,28,Hand tools (not powered),121,Not Reported,,2300,10,HANDTOOLS (NONPOWERED),5,STRUCK BY FLYING OBJECT,1,28.73,2,2,149,"Bull gang foreman, Labor foreman, Leadman, Section foreman, Shift boss",87,SUPERVISE OPERATION,88,"METAL,NEC(PIPE,WIRE,NAIL)",180,"CUT,LACER,PUNCT-OPN WOUND",430,CHEST (RIBS/BREAST BONE/CHEST ORGNS),0,0,66,N,12/15/2008,? ,NO VALUE FOUND,,"Employee walked over to employees hammering roof bolt pin to instruct them to wear their safety glasses, when a piece of metal flew out and stuck employee in the chest.",3.20084E+11,C
